id,created_at,price,area,street,ward,district,post_date,num_bedroom,num_diningroom,num_kitchen,num_toilet,num_floor,current_floor,direction,street_width,price_zscore,area_zscore
589,2024-05-12T07:57:56.606868+00:00,1.6,5,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-07-11 00:00:00,0,0,1,0,0,0,0,0,-0.1449792085155649,-1.1654797529095453
590,2024-05-12T07:58:02.134974+00:00,0.998,26,Lê Thanh Nghị,Bách Khoa,Hai Bà Trưng,2023-07-10 00:00:00,0,0,0,0,0,0,0,0,-0.20433787147049662,-0.05639436493981348
591,2024-05-12T07:58:07.600301+00:00,3.5,25,Nguyễn Trãi,Văn Quán,Hà Đông,2023-07-12 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
593,2024-05-12T07:58:17.892003+00:00,3.6,20,Ba La,Phú Lãm,Hà Đông,2023-07-14 00:00:00,0,0,1,0,0,0,0,0,0.05222565179982281,-0.37327590435973684
594,2024-05-12T07:58:23.71847+00:00,4.5,28,Dịch Vọng Hậu,Nghĩa Đô,Cầu Giấy,2023-07-14 00:00:00,0,0,1,1,8,0,0,0,0.14096783894174728,0.04923281486682764
595,2024-05-12T07:58:29.613115+00:00,2.7,20,Giải Phóng,Phương Liệt,Thanh Xuân,2023-06-27 00:00:00,0,0,1,1,4,4,0,0,-0.03651653534210165,-0.37327590435973684
596,2024-05-12T07:58:35.056055+00:00,2.5,15,Văn Hương,,Đống Đa,2023-07-19 00:00:00,2,0,0,1,4,4,0,0,-0.056237021373640436,-0.6373438538763396
597,2024-05-12T07:58:39.53457+00:00,1.5,5,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-07-20 00:00:00,0,0,1,0,0,0,0,0,-0.1548394515313343,-1.1654797529095453
598,2024-05-12T07:58:45.10062+00:00,1.2,30,Khương Trung,Khương Trung,Thanh Xuân,2023-07-18 00:00:00,5,0,0,0,0,0,0,0,-0.18442018057864246,0.15485999467346875
599,2024-05-12T07:58:50.448212+00:00,0.999,25,Tạ Quang Bửu,Bách Khoa,Hai Bà Trưng,2023-07-20 00:00:00,0,0,1,8,0,0,0,0,-0.2042392690403389,-0.10920795484313404
600,2024-05-12T07:58:55.54951+00:00,3.6,25,Ba La,Phú Lãm,Hà Đông,2023-07-17 00:00:00,0,0,0,1,0,0,0,0,0.05222565179982281,-0.10920795484313404
601,2024-05-12T07:59:01.379331+00:00,4.5,25,Lạc Long Quân,Nhật Tân,Tây Hồ,2023-07-18 00:00:00,0,0,1,1,0,0,0,0,0.14096783894174728,-0.10920795484313404
602,2024-05-12T07:59:06.387468+00:00,3.0,18,Hồng Liên,Tứ Liên,Tây Hồ,2023-07-18 00:00:00,0,0,1,1,0,0,0,0,-0.006935806294793509,-0.47890308416637795
603,2024-05-12T07:59:11.979607+00:00,3.7,25,Thanh Bình,Mộ Lao,Hà Đông,2023-08-21 00:00:00,0,0,1,0,0,0,0,0,0.06208589481559221,-0.10920795484313404
605,2024-05-12T07:59:23.673558+00:00,4.0,27,Ngô Quyền,La Khê,Hà Đông,2023-07-25 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,-0.0035807750364929207
606,2024-05-12T07:59:29.093277+00:00,4.2,42,Xuân Thủy,Dịch Vọng Hậu,Cầu Giấy,2023-07-25 00:00:00,0,0,0,1,0,0,0,0,0.11138710989443913,0.7886230735133155
607,2024-05-12T07:59:35.16686+00:00,1.4,8,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-07-26 00:00:00,0,0,0,0,0,0,0,0,-0.16469969454710368,-1.0070389831995836
608,2024-05-12T07:59:40.221504+00:00,1.0,30,Hoa Bằng,Yên Hòa,Cầu Giấy,2023-07-25 00:00:00,0,0,1,0,0,0,0,0,-0.2041406666101812,0.15485999467346875
609,2024-05-12T07:59:45.005733+00:00,1.0,25,Bùi Xương Trạch,Khương Đình,Thanh Xuân,2023-06-21 00:00:00,0,0,0,0,0,0,0,0,-0.2041406666101812,-0.10920795484313404
610,2024-05-12T07:59:49.473192+00:00,4.0,33,An Dương Vương,Phú Thượng,Tây Hồ,2023-07-25 00:00:00,0,0,1,1,0,0,0,0,0.09166662386290035,0.31330076438343046
611,2024-05-12T07:59:56.247559+00:00,1.25,25,Kim Đồng,Giáp Bát,Hoàng Mai,2023-06-14 00:00:00,0,0,0,0,0,0,0,0,-0.17949005907075777,-0.10920795484313404
612,2024-05-12T08:00:01.902906+00:00,2.5,30,Thượng Thụy,Phú Thượng,Tây Hồ,2023-06-13 00:00:00,0,0,0,1,0,0,0,0,-0.056237021373640436,0.15485999467346875
613,2024-05-12T08:00:06.422627+00:00,1.5,25,Quan Hoa,Cầu Giấy,Cầu Giấy,2023-06-21 00:00:00,0,0,1,0,0,0,0,0,-0.1548394515313343,-0.10920795484313404
614,2024-05-12T08:00:11.5651+00:00,1.25,25,Bạch Mai,Bạch Mai,Hai Bà Trưng,2023-06-14 00:00:00,0,0,0,0,0,0,0,0,-0.17949005907075777,-0.10920795484313404
615,2024-05-12T08:00:17.294551+00:00,2.499,12,Bờ Sông,Giáp Bát,Hoàng Mai,2023-06-11 00:00:00,4,0,1,2,4,0,0,30,-0.05633562380379812,-0.7957846235863013
616,2024-05-12T08:00:22.6575+00:00,1.25,15,Chùa Láng,Láng Thượng,Đống Đa,2023-06-14 00:00:00,0,0,0,0,0,0,0,0,-0.17949005907075777,-0.6373438538763396
617,2024-05-12T08:00:28.636974+00:00,1.25,25,Lê Thanh Nghị,Bách Khoa,Hai Bà Trưng,2023-06-14 00:00:00,0,0,0,0,0,0,0,0,-0.17949005907075777,-0.10920795484313404
618,2024-05-12T08:00:32.127677+00:00,1.25,15,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-06-14 00:00:00,0,0,0,0,0,0,0,0,-0.17949005907075777,-0.6373438538763396
619,2024-05-12T08:00:37.779889+00:00,3.0,30,Đức Giang,Phúc Diễn,Bắc Từ Liêm,2023-06-11 00:00:00,1,0,1,0,0,0,0,0,-0.006935806294793509,0.15485999467346875
620,2024-05-12T08:00:41.740872+00:00,3.399,30,Kim Giang,Thanh Liệt,Thanh Trì,2023-06-04 00:00:00,0,0,0,0,0,0,0,0,0.03240656333812634,0.15485999467346875
621,2024-05-12T08:00:46.508443+00:00,4.0,45,Nguyễn Trãi,Khương Trung,Thanh Xuân,2023-06-01 00:00:00,0,0,1,2,0,0,0,0,0.09166662386290035,0.9470638432232772
622,2024-05-12T08:00:52.046098+00:00,0.999999,30,Nguyễn Khả Trạc,Mai Dịch,Cầu Giấy,2023-06-01 00:00:00,0,0,1,0,0,0,0,0,-0.2041407652126114,0.15485999467346875
623,2024-05-12T08:00:57.546057+00:00,1.3,30,rỗng,Mỹ Đình 2,Nam Từ Liêm,2023-05-31 00:00:00,0,0,0,0,0,0,0,0,-0.17455993756287305,0.15485999467346875
624,2024-05-12T08:01:02.924799+00:00,3.9,15,Yên Hòa,Yên Hòa,Cầu Giấy,2023-05-17 00:00:00,0,0,1,0,0,0,0,0,0.08180638084713095,-0.6373438538763396
625,2024-05-12T08:01:07.939046+00:00,2.5,24,Nguyễn Khang,Yên Hòa,Cầu Giấy,2023-05-31 00:00:00,0,0,1,1,0,0,0,0,-0.056237021373640436,-0.1620215447464546
626,2024-05-12T08:01:13.394299+00:00,5.0,25,Yên Hòa,Yên Hòa,Cầu Giấy,2023-05-17 00:00:00,0,0,1,1,0,0,0,0,0.1902690540205942,-0.10920795484313404
627,2024-05-12T08:01:19.656058+00:00,5.0,25,Phúc Lý,Kiến Hưng,Hà Đông,2023-04-20 00:00:00,0,0,0,0,0,0,0,0,0.1902690540205942,-0.10920795484313404
628,2024-05-12T08:01:24.355463+00:00,5.0,25,Mai Dịch,Mai Dịch,Cầu Giấy,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.1902690540205942,-0.10920795484313404
629,2024-05-12T08:01:29.749507+00:00,5.2,25,Mỹ Đình,Mỹ Đình 2,Nam Từ Liêm,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.209989540052133,-0.10920795484313404
630,2024-05-12T08:01:35.052558+00:00,4.6,25,Đình Thôn,Mỹ Đình 2,Nam Từ Liêm,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.15082808195751662,-0.10920795484313404
631,2024-05-12T08:01:39.828321+00:00,4.0,30,An Dương Vương,Phú Thượng,Tây Hồ,2023-03-30 00:00:00,0,0,1,0,0,0,0,0,0.09166662386290035,0.15485999467346875
632,2024-05-12T08:01:45.564469+00:00,6.0,35,Trần Thái Tông,Dịch Vọng Hậu,Cầu Giấy,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.28887148417828806,0.41892794419007157
633,2024-05-12T08:01:50.93847+00:00,5.5,30,Nguyễn Văn Huyên,Quan Hoa,Cầu Giấy,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.23957026909944112,0.15485999467346875
634,2024-05-12T08:01:55.876472+00:00,4.0,20,Kim Giang,Đại Kim,Hoàng Mai,2023-03-08 00:00:00,0,0,1,0,0,0,0,0,0.09166662386290035,-0.37327590435973684
635,2024-05-12T08:02:00.942183+00:00,4.3,25,Mỹ Đình,Mỹ Đình 2,Nam Từ Liêm,2023-03-30 00:00:00,0,0,0,0,0,0,0,0,0.12124735291020848,-0.10920795484313404
636,2024-05-12T08:02:05.345671+00:00,3.5,30,Liên Xá,Tân Triều,Thanh Trì,2023-03-10 00:00:00,0,0,1,1,0,0,0,0,0.04236540878405342,0.15485999467346875
637,2024-05-12T08:02:10.337046+00:00,3.5,30,Liên Xá,Tân Triều,Thanh Trì,2023-03-10 00:00:00,0,0,1,1,0,0,0,0,0.04236540878405342,0.15485999467346875
638,2024-05-12T08:02:13.7772+00:00,5.5,25,Yên Hòa,Yên Hòa,Cầu Giấy,2023-03-30 00:00:00,0,0,1,0,0,0,0,0,0.23957026909944112,-0.10920795484313404
639,2024-05-12T08:02:19.201755+00:00,5.5,30,Hồ Tùng Mậu,Phú Diễn,Bắc Từ Liêm,2023-03-11 00:00:00,0,0,1,1,0,0,0,0,0.23957026909944112,0.15485999467346875
640,2024-05-12T08:02:24.467613+00:00,3.499,19,Trần Phú,Mộ Lao,Hà Đông,2023-03-09 00:00:00,1,0,1,1,0,0,0,0,0.042266806353895736,-0.4260894942630574
641,2024-05-12T08:02:29.486288+00:00,3.5,25,Kim Giang,Đại Kim,Hoàng Mai,2023-03-08 00:00:00,0,0,1,1,0,0,0,0,0.04236540878405342,-0.10920795484313404
642,2024-05-12T08:02:34.585487+00:00,3.5,25,Kim Giang,Kim Giang,Thanh Xuân,2023-03-10 00:00:00,0,0,0,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
643,2024-05-12T08:02:39.973814+00:00,4.5,30,Nguyễn Thái Học,Yết Kiêu,Hà Đông,2023-03-08 00:00:00,0,0,1,1,0,0,0,0,0.14096783894174728,0.15485999467346875
645,2024-05-12T08:02:50.528638+00:00,1.5,14,Nguyễn Trãi,Thanh Xuân Nam,Thanh Xuân,2023-03-30 00:00:00,0,0,1,1,0,0,0,0,-0.1548394515313343,-0.6901574437796603
646,2024-05-12T08:02:56.069084+00:00,3.2,20,Trần Phú,Mộ Lao,Hà Đông,2023-02-28 00:00:00,1,0,1,1,0,0,0,0,0.01278467973674528,-0.37327590435973684
647,2024-05-12T08:03:00.526584+00:00,3.5,25,Triều Khúc,Tân Triều,Thanh Trì,2023-02-28 00:00:00,0,0,0,1,0,0,0,0,0.04236540878405342,-0.10920795484313404
648,2024-05-12T08:03:06.902417+00:00,4.2,25,Vũ Tông Phan,Khương Đình,Thanh Xuân,2023-07-14 00:00:00,0,0,1,0,0,0,0,0,0.11138710989443913,-0.10920795484313404
649,2024-05-12T08:03:12.269661+00:00,3.7,20,Thanh Bình,Mộ Lao,Hà Đông,2023-04-20 00:00:00,0,0,0,1,0,0,0,0,0.06208589481559221,-0.37327590435973684
650,2024-05-12T08:03:18.032382+00:00,4.4,25,Phúc Lý,Kiến Hưng,Hà Đông,2023-04-20 00:00:00,0,0,1,1,0,0,0,0,0.13110759592597793,-0.10920795484313404
651,2024-05-12T08:03:23.092779+00:00,2.5,25,Nguyễn Xiển,Kim Giang,Thanh Xuân,2023-05-11 00:00:00,0,0,1,1,2,3,0,0,-0.056237021373640436,-0.10920795484313404
652,2024-05-12T08:03:28.092901+00:00,4.0,22,rỗng,Tân Triều,Thanh Trì,2023-02-28 00:00:00,0,0,1,1,0,0,0,0,0.09166662386290035,-0.26764872455309574
653,2024-05-12T08:03:31.879721+00:00,4.5,30,Liên Xá,Tân Triều,Thanh Trì,2023-02-28 00:00:00,2,0,1,1,0,0,0,0,0.14096783894174728,0.15485999467346875
654,2024-05-12T08:03:37.783581+00:00,2.0,15,Vương Thừa Vũ,Khương Trung,Thanh Xuân,2023-02-23 00:00:00,1,0,0,1,0,0,0,0,-0.10553823645248736,-0.6373438538763396
655,2024-05-12T08:03:42.905525+00:00,3.5,35,Hoàng Hoa Thám,Ngọc Hà,Ba Đình,2023-02-27 00:00:00,1,0,0,1,3,3,0,0,0.04236540878405342,0.41892794419007157
656,2024-05-12T08:03:48.505366+00:00,4.3,30,An Dương Vương,Phú Thượng,Tây Hồ,2023-08-22 00:00:00,1,0,1,0,0,0,0,0,0.12124735291020848,0.15485999467346875
657,2024-05-12T08:03:54.614817+00:00,1.3,20,Lai Xá,Kim Chung,Hoài Đức,2023-04-21 00:00:00,4,0,1,3,5,2,0,0,-0.17455993756287305,-0.37327590435973684
658,2024-05-12T08:04:00.123982+00:00,4.5,30,Lạc Long Quân,Xuân La,Tây Hồ,2023-08-08 00:00:00,0,0,0,0,0,0,0,0,0.14096783894174728,0.15485999467346875
659,2024-05-12T08:04:05.921188+00:00,5.5,35,Mễ Trì,Mễ Trì,Nam Từ Liêm,2023-07-14 00:00:00,1,0,1,0,0,0,0,0,0.23957026909944112,0.41892794419007157
660,2024-05-12T08:04:08.711436+00:00,1.4,4,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-08-04 00:00:00,0,0,0,0,0,0,0,0,-0.16469969454710368,-1.2182933428128657
661,2024-05-12T08:04:13.56868+00:00,3.999,30,Mậu Lương,Kiến Hưng,Hà Đông,2023-07-14 00:00:00,0,0,0,0,0,0,0,0,0.09156802143274266,0.15485999467346875
662,2024-05-12T08:04:18.113859+00:00,1.2,3,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-08-04 00:00:00,0,0,0,0,0,0,0,0,-0.18442018057864246,-1.2711069327161864
663,2024-05-12T08:04:21.825203+00:00,1.4,4,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2023-08-04 00:00:00,0,0,0,0,0,0,0,0,-0.16469969454710368,-1.2182933428128657
664,2024-05-12T08:04:28.379738+00:00,3.85,25,Phạm Văn Đồng,Cổ Nhuế,Bắc Từ Liêm,2023-01-29 00:00:00,0,0,1,1,0,0,0,0,0.07687625933924627,-0.10920795484313404
665,2024-05-12T08:04:33.624704+00:00,3.0,28,Cù Chính Lan,Khương Mai,Thanh Xuân,2023-02-21 00:00:00,0,0,0,1,0,0,0,0,-0.006935806294793509,0.04923281486682764
666,2024-05-12T08:04:39.015197+00:00,2.8,16,Khúc Thừa Dụ,Dịch Vọng,Cầu Giấy,2023-02-06 00:00:00,0,0,1,0,0,3,0,0,-0.026656292326332296,-0.5845302639730191
667,2024-05-12T08:04:44.357027+00:00,3.65,25,Cầu Diễn,Minh Khai,Bắc Từ Liêm,2023-01-13 00:00:00,0,0,0,0,0,0,0,0,0.05715577330770749,-0.10920795484313404
668,2024-05-12T08:04:50.241076+00:00,3.45,25,Phùng Khoang,Trung Văn,Nam Từ Liêm,2023-01-07 00:00:00,0,0,0,0,0,0,0,0,0.037435287276168745,-0.10920795484313404
669,2024-05-12T08:04:56.198908+00:00,3.9,25,Nguyễn Xiển,Tân Triều,Thanh Trì,2023-01-08 00:00:00,0,0,0,1,9,0,0,0,0.08180638084713095,-0.10920795484313404
670,2024-05-12T08:05:00.837371+00:00,4.2,30,Âu Cơ,Tứ Liên,Tây Hồ,2023-01-08 00:00:00,1,0,1,0,0,0,0,0,0.11138710989443913,0.15485999467346875
671,2024-05-12T08:05:05.793184+00:00,3.6,22,Tân Triều,Tân Triều,Thanh Trì,2022-05-22 00:00:00,0,0,0,1,0,0,0,0,0.05222565179982281,-0.26764872455309574
672,2024-05-12T08:05:09.455719+00:00,4.9,25,Đình Thôn,Mỹ Đình 2,Nam Từ Liêm,2023-01-08 00:00:00,0,0,1,1,0,0,0,0,0.18040881100482484,-0.10920795484313404
673,2024-05-12T08:05:14.30358+00:00,3.45,35,Lạc Long Quân,Xuân La,Tây Hồ,2023-01-11 00:00:00,0,0,0,0,0,0,0,0,0.037435287276168745,0.41892794419007157
674,2024-05-12T08:05:20.112849+00:00,5.2,25,Chính Kinh,Nhân Chính,Thanh Xuân,2023-01-09 00:00:00,0,0,1,0,0,0,0,0,0.209989540052133,-0.10920795484313404
675,2024-05-12T08:05:24.163496+00:00,4.0,30,Trung Văn,Trung Văn,Nam Từ Liêm,2023-01-09 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.15485999467346875
677,2024-05-12T08:05:36.845844+00:00,5.0,30,Nguyễn Hoàng Tôn,Quảng An,Tây Hồ,2023-01-13 00:00:00,0,0,0,0,7,7,0,0,0.1902690540205942,0.15485999467346875
678,2024-05-12T08:05:42.782773+00:00,1.38,50,La Thành,Giảng Võ,Ba Đình,2022-07-15 00:00:00,0,0,0,0,0,0,0,0,-0.16667174315025757,1.21113179273988
679,2024-05-12T08:05:48.606371+00:00,5.0,35,Mễ Trì,Mễ Trì,Nam Từ Liêm,2022-05-23 00:00:00,1,0,1,0,0,0,0,0,0.1902690540205942,0.41892794419007157
680,2024-05-12T08:05:54.016651+00:00,1.8,20,Trương Định,Thịnh Liệt,Hoàng Mai,2022-07-18 00:00:00,1,0,0,2,3,3,0,0,-0.12525872248402614,-0.37327590435973684
681,2024-05-12T08:05:59.897412+00:00,3.6,22,Liên Xá,Tân Triều,Thanh Trì,2022-05-23 00:00:00,0,0,0,1,0,0,0,0,0.05222565179982281,-0.26764872455309574
682,2024-05-12T08:06:04.668476+00:00,3.7,30,Yên Phúc,Phúc La,Hà Đông,2022-07-20 00:00:00,0,0,0,0,0,0,0,0,0.06208589481559221,0.15485999467346875
683,2024-05-12T08:06:09.849099+00:00,3.3,25,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-05-02 00:00:00,1,0,1,0,0,0,0,0,0.022644922752514632,-0.10920795484313404
684,2024-05-12T08:06:15.144029+00:00,1.2,15,Yên Hòa,Yên Hòa,Cầu Giấy,2022-05-24 00:00:00,0,0,0,1,0,0,0,0,-0.18442018057864246,-0.6373438538763396
686,2024-05-12T08:06:25.545755+00:00,2.1,16,Bùi Xương Trạch,Khương Đình,Thanh Xuân,2022-05-22 00:00:00,0,0,0,0,0,0,0,0,-0.09567799343671797,-0.5845302639730191
687,2024-05-12T08:06:30.711924+00:00,3.5,25,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-04-19 00:00:00,0,0,1,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
688,2024-05-12T08:06:36.087261+00:00,3.7,25,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-04-19 00:00:00,0,0,0,0,0,0,0,0,0.06208589481559221,-0.10920795484313404
689,2024-05-12T08:06:41.817568+00:00,3.5,25,Khương Đình,Hạ Đình,Thanh Xuân,2022-04-19 00:00:00,0,0,0,1,0,0,0,0,0.04236540878405342,-0.10920795484313404
690,2024-05-12T08:06:47.254499+00:00,3.7,25,Chiến Thắng,Văn Quán,Hà Đông,2022-04-18 00:00:00,0,0,0,0,0,0,0,0,0.06208589481559221,-0.10920795484313404
691,2024-05-12T08:06:52.75615+00:00,3.7,25,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2022-04-19 00:00:00,0,0,0,0,0,0,0,0,0.06208589481559221,-0.10920795484313404
692,2024-05-12T08:06:56.367568+00:00,3.0,30,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-04-19 00:00:00,2,0,0,1,0,0,0,0,-0.006935806294793509,0.15485999467346875
693,2024-05-12T08:07:02.048958+00:00,3.2,25,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-04-18 00:00:00,0,0,0,0,0,0,0,0,0.01278467973674528,-0.10920795484313404
694,2024-05-12T08:07:08.272596+00:00,3.2,25,Kim Mã,Kim Mã,Ba Đình,2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0.01278467973674528,-0.10920795484313404
695,2024-05-12T08:07:14.14098+00:00,3.0,27,Đại Lộ Thăng Long,Mễ Trì,Nam Từ Liêm,2022-03-31 00:00:00,0,0,0,0,0,0,0,0,-0.006935806294793509,-0.0035807750364929207
696,2024-05-12T08:07:20.132946+00:00,3.0,25,rỗng,Mỹ Đình 2,Nam Từ Liêm,2022-04-01 00:00:00,0,0,1,1,0,0,0,0,-0.006935806294793509,-0.10920795484313404
697,2024-05-12T08:07:24.733501+00:00,1.9,18,Tam Trinh,Hoàng Văn Thụ,Hoàng Mai,2022-04-09 00:00:00,1,0,0,1,0,0,0,0,-0.11539847946825676,-0.47890308416637795
698,2024-05-12T08:07:30.535706+00:00,1.0,14,Phạm Văn Đồng,Mai Dịch,Cầu Giấy,2022-04-14 00:00:00,0,0,0,1,0,0,0,0,-0.2041406666101812,-0.6901574437796603
699,2024-05-12T08:07:36.252324+00:00,2.5,20,Vương Thừa Vũ,Khương Trung,Thanh Xuân,2022-04-08 00:00:00,2,0,1,1,0,0,0,0,-0.056237021373640436,-0.37327590435973684
700,2024-05-12T08:07:41.349192+00:00,4.0,35,Ba La,Phúc La,Hà Đông,2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0.09166662386290035,0.41892794419007157
701,2024-05-12T08:07:46.441843+00:00,3.5,30,Kim Mã Thượng,Cống Vị,Ba Đình,2022-04-14 00:00:00,0,0,0,0,2,2,0,0,0.04236540878405342,0.15485999467346875
702,2024-05-12T08:07:51.798466+00:00,1.5,15,Trương Định,Tương Mai,Hoàng Mai,2022-04-14 00:00:00,0,0,0,0,4,2,0,0,-0.1548394515313343,-0.6373438538763396
703,2024-05-12T08:07:56.44965+00:00,1.0,30,Đại La,Trương Định,Hai Bà Trưng,2022-04-14 00:00:00,4,0,1,0,0,0,0,0,-0.2041406666101812,0.15485999467346875
704,2024-05-12T08:08:01.44337+00:00,3.5,30,Kim Giang,Kim Giang,Thanh Xuân,2022-04-14 00:00:00,0,0,1,1,0,0,0,0,0.04236540878405342,0.15485999467346875
705,2024-05-12T08:08:07.402113+00:00,5.5,45,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-05-02 00:00:00,1,0,1,0,0,0,0,0,0.23957026909944112,0.9470638432232772
706,2024-05-12T08:08:13.022681+00:00,2.6,15,Yên Phúc,Phúc La,Hà Đông,2022-04-17 00:00:00,2,0,1,1,0,0,0,0,-0.04637677835787104,-0.6373438538763396
707,2024-05-12T08:08:17.37522+00:00,2.2,20,Tân Xuân,Xuân Đỉnh,Bắc Từ Liêm,2022-04-16 00:00:00,0,0,1,0,0,0,0,0,-0.08581775042094858,-0.37327590435973684
708,2024-05-12T08:08:22.9639+00:00,3.5,25,Nguyễn Văn Trỗi,Mộ Lao,Hà Đông,2022-05-02 00:00:00,0,0,1,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
709,2024-05-12T08:08:28.815162+00:00,3.4,20,Thanh Bình,Mộ Lao,Hà Đông,2022-04-17 00:00:00,0,0,1,0,0,0,0,0,0.03250516576828402,-0.37327590435973684
710,2024-05-12T08:08:34.87085+00:00,5.0,45,Yên Lãng,Thịnh Quang,Đống Đa,2022-05-14 00:00:00,0,0,0,0,0,0,0,0,0.1902690540205942,0.9470638432232772
711,2024-05-12T08:08:40.515548+00:00,2.3,20,Chiến Thắng,Văn Quán,Hà Đông,2022-04-26 00:00:00,1,0,0,1,0,0,0,0,-0.07595750740517923,-0.37327590435973684
712,2024-05-12T08:08:45.64228+00:00,2.5,20,Hà Trì,Hà Cầu,Hà Đông,2022-05-21 00:00:00,0,0,1,2,3,2,0,0,-0.056237021373640436,-0.37327590435973684
713,2024-05-12T08:08:50.696158+00:00,2.5,20,Âu Cơ,Tứ Liên,Tây Hồ,2022-04-21 00:00:00,0,0,0,1,0,0,0,0,-0.056237021373640436,-0.37327590435973684
714,2024-05-12T08:08:56.205622+00:00,3.2,28,Thụy Phương,Khương Thượng,Đống Đa,2022-04-26 00:00:00,0,0,1,1,5,3,0,0,0.01278467973674528,0.04923281486682764
715,2024-05-12T08:09:00.302725+00:00,3.6,25,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-05-16 00:00:00,0,0,1,0,3,3,0,0,0.05222565179982281,-0.10920795484313404
716,2024-05-12T08:09:06.299607+00:00,1.0,15,Hàng Trống,Đức Thắng,Bắc Từ Liêm,2022-05-15 00:00:00,0,0,1,0,1,0,0,0,-0.2041406666101812,-0.6373438538763396
717,2024-05-12T08:09:11.085517+00:00,2.8,24,Bạch Đằng,Chương Dương Độ,Hoàn Kiếm,2022-04-19 00:00:00,0,0,0,1,0,0,0,0,-0.026656292326332296,-0.1620215447464546
718,2024-05-12T08:09:16.889229+00:00,3.1,21,Kim Giang,Đại Kim,Hoàng Mai,2022-04-28 00:00:00,0,0,0,0,0,0,0,0,0.002924436720975885,-0.32046231445641626
719,2024-05-12T08:09:22.172381+00:00,5.2,25,Nguyễn Xiển,Thanh Xuân Nam,Thanh Xuân,2022-05-24 00:00:00,1,0,1,1,0,0,0,0,0.209989540052133,-0.10920795484313404
720,2024-05-12T08:09:27.441225+00:00,3.2,28,Thụy Phương,,Đan Phượng,2022-04-28 00:00:00,0,0,1,1,5,3,0,0,0.01278467973674528,0.04923281486682764
721,2024-05-12T08:09:32.664928+00:00,3.0,25,Lạc Long Quân,Bưởi,Tây Hồ,2022-05-28 00:00:00,0,0,1,0,0,0,0,0,-0.006935806294793509,-0.10920795484313404
722,2024-05-12T08:09:37.292779+00:00,3.8,26,Phùng Khoang,Trung Văn,Nam Từ Liêm,2022-05-26 00:00:00,0,0,0,1,0,0,0,0,0.07194613783136156,-0.05639436493981348
723,2024-05-12T08:09:42.242894+00:00,4.0,30,Phùng Khoang,Trung Văn,Nam Từ Liêm,2022-05-26 00:00:00,0,0,1,1,0,0,0,0,0.09166662386290035,0.15485999467346875
724,2024-05-12T08:09:48.022829+00:00,1.2,14,An Dương Vương,Đông Ngạc,Bắc Từ Liêm,2022-05-02 00:00:00,0,0,1,1,0,0,0,0,-0.18442018057864246,-0.6901574437796603
725,2024-05-12T08:09:53.571104+00:00,1.5,15,Trường Chinh,Phương Mai,Đống Đa,2022-05-27 00:00:00,0,0,1,1,0,0,0,0,-0.1548394515313343,-0.6373438538763396
726,2024-05-12T08:09:58.099287+00:00,3.5,25,Trần Phú,Văn Quán,Hà Đông,2022-06-02 00:00:00,1,0,1,0,0,0,0,0,0.04236540878405342,-0.10920795484313404
727,2024-05-12T08:10:03.586008+00:00,3.8,25,Thanh Bình,Mộ Lao,Hà Đông,2022-06-11 00:00:00,0,0,0,1,0,0,0,0,0.07194613783136156,-0.10920795484313404
728,2024-05-12T08:10:09.405551+00:00,3.0,18,Lạc Long Quân,Bưởi,Tây Hồ,2022-06-08 00:00:00,0,0,1,1,0,2,0,0,-0.006935806294793509,-0.47890308416637795
729,2024-05-12T08:10:15.128752+00:00,1.8,13,Kim Ngưu,Thanh Lương,Hai Bà Trưng,2022-06-14 00:00:00,0,0,1,1,0,0,0,0,-0.12525872248402614,-0.7429710336829808
